code_naf,code_rome,name,desc
07.21Z,"",Extraction de minerais d'uranium et de thorium,"07.21Z Extraction de minerais d'uranium et de thorium Cette sous-classe comprend : - l'extraction de pechblende ou d'autres minerais renfermant de l'uranium ou du thorium - la concentration de ces minerais - la fabrication de concentré d'uranium (""yellow cake"") Cette sous-classe ne comprend pas : - l'enrichissement de minerais d'uranium et de thorium (cf. 20.13A) - la production d'uranium métal à partir de la pechblende ou d'autres minerais renfermant de l'uranium (cf. 24.46Z) - la fonte et le raffinage de l'uranium (cf. 24.46Z) Produits associés : 07.21.10"
07.29Z,"",Extraction d'autres minerais de métaux non ferreux,"07.29.19 Autres minerais métalliques n.c.a. CC : - minerais de manganèse (et fer-mangané à plus de 20 %) - minerais de cobalt, de chrome, de tungstène, de titane - minerais de molybdène, grillés ou non - minerais de niobium, de tantale, de vanadium, de zirconium - minerais d'antimoine, de bismuth, de germanium, etc. NC : - minerais d'uranium ou de thorium (07.21.10) Classification des Produits Française CPF rév. 2.1 55"
08.11Z,"","Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise","08.11Z Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise Cette sous-classe comprend : - l'extraction, la taille grossière et le sciage de pierres de taille et de construction telles que le marbre, le granit, le grès, etc. - le concassage et le broyage de pierres ornementales et de construction - l'extraction, le broyage et le concassage des pierres calcaires - l'extraction du gypse et de l'anhydrite - l'extraction d'ardoise - l'extraction de la craie et de la dolomite non calcinée Cette sous-classe ne comprend pas : - l'extraction de minéraux pour l'industrie chimique et d'engrais naturels (cf. 08.91Z) - la production de dolomite calcinée (cf. 23.52Z) - la taille, le façonnage et le finissage de la pierre en dehors des carrières (cf. 23.70Z) Produits associés : 08.11.11, 08.11.12, 08.11.20, 08.11.30, 08.11.40"
08.12Z,"","Exploitation de gravières et sablières, extraction d’argiles et de kaolin","08.12Z Exploitation de gravières et sablières, extraction d'argiles et de kaolin Cette sous-classe comprend : - l'extraction et le dragage de sables industriels, de sables pour la construction et de graviers - le concassage et le broyage de graviers - l'extraction d'argiles, de terres réfractaires et de kaolin Cette sous-classe comprend aussi : - la fabrication de litières pour chats en argile ou en pouzzolane Cette sous-classe ne comprend pas : - l'extraction de sables bitumineux (cf. 06.10Z)"
08.91Z,"",Extraction des minéraux chimiques et d'engrais minéraux ,"08.91Z Extraction des minéraux chimiques et d'engrais minéraux Cette sous-classe comprend : - l'extraction de phosphates naturels et de sels potassiques naturels - l'extraction du soufre natif - l'extraction et la préparation de la pyrite et de la pyrrhotite - l'extraction de sulfates et de carbonates naturels de baryum (barytine et withérite), de borates naturels, de sulfates naturels de magnésium (kiesérite) - l'extraction de terres colorantes, de « spath fluor » et d'autres minéraux sources de produits chimiques Cette sous-classe comprend aussi : - le ramassage du guano Cette sous-classe ne comprend pas : - l'extraction de sel (cf. 08.93Z) - le grillage de la pyrite de fer (cf. 20.13B) - la fabrication d'engrais chimiques et de composés azotés (cf. 20.15Z) Produits associés : 08.91.11, 08.91.12, 08.91.19"
08.92Z,"",Extraction de tourbe,"08.92Z Extraction de tourbe Cette sous-classe comprend : - l'extraction de la tourbe - la préparation de la tourbe destinée à accroître la qualité, à faciliter le transport ou le stockage de la tourbe pour compte propre Cette sous-classe ne comprend pas : - les services liés à l'extraction de la tourbe (cf. 09.90Z) - la fabrication de briquettes de tourbe (cf. 19.20Z) - la fabrication de mélanges pour plantes en pots à base de tourbe, de terre naturelle, de sables, d'argiles, d'engrais, etc. (cf. 20.15Z) - la fabrication d'ouvrages en tourbe (cf. 23.99Z) Produits associés : 08.92.10"
08.93Z,"",Production de sel ,"08.93.10 Sel et chlorure de sodium pur ; eau de mer CC : - chlorure de sodium cristallisé destiné à l'alimentation humaine ou animale, aux industries alimentaires, chimiques, etc., au traitement des eaux et au déneigement - saumures pour l'industrie, eaux-mères de salines, autres solutions salines NC : - sel de qualité alimentaire (10.84.30) Classification des Produits Française CPF rév. 2.1 59 Cette sous-classe ne comprend pas : - le traitement du sel pour le rendre propre à la consommation humaine, par exemple du sel iodé (cf. 10.84Z) - la production d'eau potable par évaporation d'eaux salées (cf. 36.00Z) Produits associés : 08.93.10"
08.99Z,"",Autres activités extractives n.c.a.,"08.99.29 Autres minéraux CC : - graphite naturel, quartz et quartzites - amiante en roche, en fibres ou en flocons - farines siliceuses fossiles (kieselguhr, tripolite), magnésie et magnésite - mica en roche, en poudre ou en feuilles - stéatite brute ou pulvérisée (talc) - feldspath, leucite ; vermiculite, perlite et chlorites (non expansées) CA : - cendres et scories diverses n.c.a. NC : - laitiers et mâchefers concassés (08.12.12) - craie et dolomie (08.11.30) - ouvrages en minéraux divers (23.9) - cendres et scories provenant de l'incinération des déchets municipaux (38.21.40) Classification des Produits Française CPF rév. 2.1 61"
09.10Z,"",Activités de soutien à l'extraction d'hydrocarbures,"09.10Z Activités de soutien à l'extraction d'hydrocarbures Cette sous-classe comprend : - les services liés à l'extraction de pétrole et de gaz, exécutés pour le compte de tiers : • les services d'exploration liés à l'extraction du pétrole et du gaz, par exemple par les méthodes classiques de prospection, comme les observations géologiques sur les sites de prospection • forage et reforage dirigés ; démarrage du forage ; montage in situ, réparation et démontage de tours de forage ; cimentation des revêtements (tubages) de puits de pétrole ou de gaz ; pompage de puits ; comblement et abandon de puits, etc. • la liquéfaction et la regazéification du gaz naturel en vue de son transport, effectuées sur le site minier • les sondages d'essai liés à l'extraction du pétrole et du gaz Cette sous-classe comprend aussi : - la protection et la lutte contre les incendies sur les champs de pétrole et de gaz Cette sous-classe ne comprend pas : - les activités de services réalisées par des exploitants de champs de gaz et de pétrole (cf. 06.10Z et 06.20Z) - les services spécialisés de réparation des machines pour l'extraction (cf. 33.12Z) - la liquéfaction et la regazéification du gaz naturel en vue de son transport, effectuées ailleurs que sur le site minier (cf. 52.21Z) - les études géophysiques, géologiques et sismiques (cf. 71.12B) Produits associés : 09.10.11, 09.10.12, 09.10.13 09.9 ACTIVITÉS DE SOUTIEN AUX AUTRES INDUSTRIES EXTRACTIVES"
09.90Z,"",Activités de soutien aux autres industries extractives ,"09.90.19 S ervices de soutien aux autres industries extractives n.c.a. CC : - drainage ou pompage d'autres sites d'extraction - sondages et forages d'essai liés à l'extraction d'autres produits (autres minéraux, minerais métalliques, produits de carrière, etc.) - lavage, déshydratation, pulvérisation, compression, etc. du lignite Classifi cation des Produits Française CPF rév. 2.1 63 - les services spécialisés de réparation des machines pour l'extraction (cf. 33.12Z) - les services de relevés géophysiques pour le compte de tiers (cf. 71.12B) Produits associés : 09.90.11, 09.90.19"
10.11Z,"",Transformation et conservation de la viande de boucherie,"10.11Z Transformation et conservation de la viande de boucherie Cette sous-classe comprend : - l'exploitation d'abattoirs se livrant à l'abattage d'animaux de boucherie, à la préparation et à l'emballage de la viande : bœuf, porc, agneau, lapin, mouton, buffles, bisons, etc. - la production de viandes de boucherie, fraîches, congelées ou surgelées, en carcasses - la production de viandes de boucherie, fraîches, congelées ou surgelées, en morceaux Cette sous-classe comprend aussi : - l'abattage et la transformation des baleines à terre ou à bord de bateaux spécialement équipés - la production de cuirs et de peaux bruts provenant de l'activité des abattoirs, y compris le délainage - la production de saindoux et d'autres graisses animales comestibles - la préparation des abats - la production de laine de délainage Cette sous-classe ne comprend pas : - l'extraction de graisses de volailles comestibles (cf. 10.12Z)"
10.12Z,"",Transformation et conservation de la viande de volaille,"10.12Z Transformation et conservation de la viande de volaille Cette sous-classe comprend : - l'exploitation d'abattoirs se livrant à l'abattage, à la préparation et à l'emballage de volailles - la production de viandes de volailles (volailles entières ou en portions individuelles), fraîches, congelées ou surgelées - l'extraction de graisses de volailles comestibles Cette sous-classe comprend aussi : - la production de plumes, de peaux et de duvets, bruts et apprêtés - la préparation des abats Cette sous-classe ne comprend pas : - le conditionnement de viandes de volailles, pour compte propre (cf. 46.32A) ou pour compte de tiers (cf. 82.92Z) Produits associés : 10.12.10, 10.12.20, 10.12.30, 10.12.40, 10.12.50, 10.12.99"
10.13A,"",Préparation industrielle de produits à base de viande,"10.13A Préparation industrielle de produits à base de viande Cette sous-classe comprend : - la fabrication industrielle de produits à base de viandes ou d'abats (pièces salées, fumées, - séchées, cuites, etc.)la fabrication industrielle de charcuteries telles que pâtés, rillettes, saucisses, salamis, boudins, andouillettes, cervelas, mortadelles, galantines, jambons cuits - la préparation de foies gras Cette sous-classe comprend aussi : - la production de farines et poudres de viandes comestibles ou impropres à l'alimentation humaine Cette sous-classe ne comprend pas : - la production de plats préparés à base de viande (cf. 10.85Z) - la préparation de potages contenant de la viande (cf. 10.89Z) - le commerce de gros de viandes et de produits à base de viande (cf. 46.32) - le conditionnement de viandes, pour compte propre (cf. 46.32A) ou pour compte de tiers (cf. 82.92Z) - la préparation d'extraits et jus de viande, de poissons et d'autres animaux (cf. 10.89Z) Produits associés : 10.13.11p, 10.13.12p, 10.13.13p, 10.13.14p, 10.13.15p, 10.13.16,"
10.13B,"",Charcuterie,"10.13B Charcuterie Cette sous-classe comprend : - la préparation à caractère artisanal de produits à base de viandes ou d'abats et de charcuteries associée à la vente au détail des produits préparés tels que pâtés, rillettes, saucisses, salamis, boudins, andouillettes, cervelas, mortadelles, galantines, jambons cuits Cette sous-classe ne comprend pas : - la production de plats préparés à base de viande (cf. 10.85Z) - la préparation de potages contenant de la viande (cf. 10.89Z) - le commerce de gros de produits à base de viande (cf. 46.32B) - le conditionnement de viandes, pour compte propre (cf. 46.32A) ou pour compte de tiers (cf. 82.92Z) - la préparation d'extraits et jus de viande, de poissons et d'autres animaux (cf. 10.89Z) Produits associés : 10.13.11p, 10.13.12p, 10.13.13p, 10.13.14p, 10.13.15p, 10.13.91p 10.2 TRANSFORMATION ET CONSERVATION DE POISSON, DE CRUSTACÉS ET DE MOLLUSQUES"
10.20Z,"","Transformation et conservation de poisson, de crustacés et de mollusques","10.20Z Transformation et conservation de poisson, de crustacés et de mollusques Cette sous-classe comprend : - la préparation et la conservation de poissons, de crustacés et de mollusques par congélation, surgélation, séchage, cuisson, fumage, salage, saumurage, mise en conserve, etc. - la préparation de produits à base de poissons, de crustacés et de mollusques (filets de poisson, laitances, caviar et ses succédanés, etc.) - la production de farines de poissons destinées à l'alimentation humaine ou animale - la production de farines et de solubles à partir de poissons et d'autres animaux aquatiques impropres à la consommation humaine Cette sous-classe comprend aussi : - les activités des navires se livrant uniquement à la transformation et à la conservation du poisson - la transformation d'algues marines Cette sous-classe ne comprend pas : - la transformation et la conservation du poisson sur des navires se livrant à la pêche en mer (cf. 03.11Z) - la transformation des baleines à terre ou à bord de bateaux spécialement équipés (cf. 10.11Z) - la production d'huiles et de matières grasses à partir de substances marines (cf. 10.41A) - la production de plats préparés à base de poissons (cf. 10.85Z) - la fabrication de potages à base de poissons (cf. 10.89Z) - le conditionnement des poissons, crustacés et mollusques par les mareyeurs (cf. 46.38A) Produits associés : 10.20.11, 10.20.12, 10.20.13, 10.20.14, 10.20.15, 10.20.16,"
10.31Z,"",Transformation et conservation de pommes de terre,"10.31Z Transformation et conservation de pommes de terre Cette sous-classe comprend : - la transformation et la conservation de pommes de terre, la préparation de produits à base de pommes de terre : • la production de pommes de terre précuites surgelées • la production de purée de pommes de terre déshydratées • la fabrication de farines de pommes de terre • la production de produits apéritifs à base de pommes de terre • la production de pommes chips à base de pommes de terre • la préparation d'autres produits à base de pommes de terre Cette sous-classe comprend aussi : - l'épluchage industriel de pommes de terre Cette sous-classe ne comprend pas : - la production de plats préparés à base de pommes de terre (cf. 10.85Z) - l'activité des « camions frites », avec ou non consommation sur place (cf. 56.10C) Produits associés : 10.31.11, 10.31.12, 10.31.13, 10.31.14, 10.31.91, 10.31.99"
10.32Z,"",Préparation de jus de fruits et légumes,"10.32.99 Opérations sous-traitées intervenant dans l'élaboration de jus de fruits et légumes CC : - opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires Par exemple : - lavage et épluchage de fruits ou légumes pour la fabrication de jus - pressage de fruits ou de légumes pour fabriquer des jus NC : - produits du même domaine, fabriqués par un sous-traitant propriétaire des intrants (voir postes précédents) Classification des Produits Française CPF rév. 2.1 81"
10.39A,"",Autre transformation et conservation de légumes,"10.39A Autre transformation et conservation de légumes Cette sous-classe comprend : - la conservation des légumes : congélation, surgélation, séchage, déshydratation, appertisation, lyophilisation, immersion dans l'huile ou le vinaigre, la saumure, mise en conserve, etc. - la préparation de produits à base de légumes Cette sous-classe comprend aussi : - la fabrication d'aliments préparés périssables à base de légumes, notamment les produits de la « 4ème gamme », tels que : • salades et autres légumes emballés • légumes pelés et coupés, salades composées de légumes • tofu (caillé de soja) Cette sous-classe ne comprend pas : - la préparation des légumes en vue de leur commercialisation primaire (cf. 01.63A) - la préparation de jus de légumes (cf. 10.32Z) - la fabrication de farines ou de semoules de légumes à cosse secs (cf. 10.61) - la production de plats préparés à base de légumes (cf. 10.85Z) - la production de concentrés artificiels (cf. 10.89Z) Produits associés : 10.39.11, 10.39.12, 10.39.13, 10.39.14p, 10.39.15, 10.39.16,"
